lat;lon;area;rent;condofee;IPTU;bedrooms
-19.96792;-43.965598;120;1900;1190;172;3
-19.94686;-43.944685;110;2000;1090;184;3
-19.94665;-43.946961;95;2200;882;173;3
-19.927759;-43.945446;50;2500;580;180;1
-19.927759;-43.945446;40;2450;630;250;1
-19.957755;-43.936358;110;2100;980;256;3
-19.9574;-43.939525;76;2300;779;217;2
-19.863852;-43.94634;112;2600;470;137;4
-19.937014;-43.939284;135;2680;390;240;3
-19.945893;-43.941;59;2090;980;145;1
-19.952212;-43.930368;160;2300;763;230;4
-19.926052;-43.960496;180;2700;360;0;4
-19.930439;-43.936696;130;2400;659;2226;3
-19.935297;-43.960849;83;1800;1250;292;3
-19.940694;-43.929167;68;2600;450;350;2
-19.945152;-43.943974;893;2000;1050;210;3
-19.9574;-43.939525;70;2200;850;220;2
-19.9574;-43.939525;70;2200;850;220;2
-19.896797;-43.923729;1200;2600;450;198;3
-19.882111;-43.995902;420;2800;250;1600;3
-19.949844;-43.945435;116;2300;750;250;3
-19.890192;-43.930433;90;2150;900;225;3
-19.975699;-43.968269;104;2500;550;200;3
-19.878731;-44.00095;150;2800;250;140;2
-19.95656;-43.946411;200;2500;550;368;4
-19.929262;-43.96042;144;2800;250;102;3
-19.859576;-43.940102;164;2200;850;180;4
-19.921077;-43.937762;130;2300;750;230;3
-19.968866;-43.969229;105;1900;1148;228;4
-19.968514;-43.977291;298;3044;0;186;4
-19.935638;-43.959222;120;1900;1140;140;3
-19.930309;-43.938631;85;2400;640;237;2
-19.975121;-43.966887;125;2400;640;385;4
-19.944698;-43.936693;160;2500;540;373;4
-19.949705;-43.928048;75;2300;738;329;2
-19.949705;-43.928048;110;2300;738;205;2
-19.941806;-43.914542;150;2500;530;278;3
-19.948732;-43.92775;90;2500;530;206;3
-19.873989;-43.98274;130;2640;390;365;4
-19.937535;-43.963029;140;2200;822;132;4
-19.937832;-43.921899;182;2300;720;213;3
-19.949161;-43.936909;110;1900;1104;221;3
-19.936687;-43.937115;40;1700;1304;171;1
-19.945038;-43.944078;660;2500;500;205;4
-19.939058;-43.933843;40;1200;1800;0;1
-19.93358;-43.921036;141;3000;0;117;4
-19.874601;-43.991656;85;3000;0;0;3
-19.81303;-43.971196;400;3000;0;259;2
-19.940596;-43.949937;140;3000;0;202;3
-19.937574;-43.945093;35;3000;0;0;1
-19.937223;-43.938775;46;2400;600;301;1
-19.935966;-43.959411;180;2100;900;320;4
-19.923769;-43.923818;95;2000;1000;0;3
-19.955972;-43.937848;407;2500;500;139;3
-19.933601;-43.952342;100;1900;1100;350;3
-19.889068;-44.001184;131;2600;400;121;3
-19.892796;-43.968544;80;2400;600;172;3
-19.935397;-43.961614;100;2000;1000;241;3
-19.896469;-43.936247;285;3000;0;200;4
-19.962843;-43.950774;170;2300;700;283;4
-19.969079;-43.970205;95;2200;800;180;3
-19.883628;-43.934569;115;3000;0;71;3
-19.875169;-43.988252;120;2750;250;0;4
-19.946588;-43.923573;190;2100;900;220;4
-19.948919;-43.932867;120;2100;900;289;4
-19.945038;-43.944078;843;3000;0;0;2
-19.906168;-43.929418;120;3000;0;397;4
-19.941459;-43.970017;202;3000;0;172;3
-19.83405;-43.964518;222;3000;0;153;4
-19.943363;-43.956176;73;2500;500;283;2
-19.930217;-43.944924;35;1500;1500;0;1
-19.857014;-43.959711;1440;1680;1320;110;3
-19.887264;-43.931561;360;2700;300;267;4
-19.908864;-43.936525;190;2700;300;148;6
-19.84039;-43.979399;360;2800;200;340;4
-19.935115;-43.931958;50;3000;0;0;1
-19.959212;-43.945784;330;2500;500;0;5
-19.946194;-43.952243;56;2000;1000;1655;1
-19.975699;-43.968269;110;2300;700;178;4
-19.875169;-43.988252;120;2750;250;0;4
-19.875169;-43.988252;120;2750;250;0;4
-19.883438;-44.002899;1291;2000;997;200;3
-19.969079;-43.970205;130;2200;790;244;3
-19.969079;-43.970205;130;2200;790;244;3
-19.969079;-43.970205;130;2200;790;244;3
-19.88222;-43.999613;107;2400;585;210;3
-19.888086;-43.999803;107;2400;585;184;3
-19.977369;-43.969602;120;2240;740;445;4
-19.934381;-43.950209;150;1600;1380;222;4
-19.977369;-43.969602;120;2240;740;440;4
-19.977369;-43.969602;120;2240;740;440;4
-19.9574;-43.939525;1169;2200;776;216;2
-19.940183;-43.94177;106;2100;876;220;2
-19.81514;-43.972516;150;2975;0;100;3
-19.859576;-43.940102;180;2200;771;134;4
-19.912563;-43.920186;1264;2300;670;244;2
-19.944698;-43.936693;210;2500;470;280;4
-19.922318;-43.989243;100;2500;470;100;3
-19.929095;-43.944703;80;2300;668;320;2
-19.946587;-43.932763;120;2600;363;143;3
-19.92594;-43.972383;1800;2300;660;217;3
-19.975699;-43.968269;878;2200;759;154;2
-19.90695;-43.907355;95;2300;657;143;3
-19.934381;-43.950209;215;1600;1356;237;4
-19.934381;-43.950209;900;1600;1356;235;4
-19.90945;-43.920035;80;2500;455;95;2
-19.8881;-43.921762;85;2600;350;249;3
-19.856504;-43.950907;100;2200;750;214;3
-19.960951;-43.964418;30;2400;550;150;1
-19.879658;-44.007838;110;2950;0;125;2
-19.889068;-44.001184;130;2600;350;144;3
-19.927491;-43.925743;95;2200;750;280;3
-19.936448;-43.934705;43;1500;1450;150;1
-19.859426;-43.966157;170;1600;1350;100;3
-19.859426;-43.966157;150;1600;1350;108;3
-19.936983;-43.921555;90;2400;550;198;3
-19.88222;-43.999613;486;2400;550;200;3
-19.941656;-43.929097;133;1750;1200;333;3
-19.940753;-43.960124;72;2500;450;0;3
-19.925122;-43.948393;70;2300;650;259;2
-19.949975;-43.943642;110;2400;550;144;3
-19.932354;-43.934972;44;2300;650;150;1
-19.953417;-43.922126;130;2600;345;220;4
-19.940122;-43.92898;50;2700;245;134;1
-19.94643;-43.933915;542;2500;445;250;2
-19.935898;-43.956433;960;1700;1240;338;3
-19.840578;-43.978508;200;2600;335;200;4
-19.938066;-43.935871;45;1200;1733;0;1
-19.920941;-43.980176;126;2550;380;168;4
-19.861449;-43.955003;119;2500;430;155;2
-19.953066;-43.934134;85;2230;700;203;2
-19.926607;-43.916339;60;2200;726;0;2
-19.953066;-43.934134;90;2400;522;140;3
-19.860934;-43.968111;120;1600;1320;113;3
-19.859426;-43.966157;1440;1600;1320;116;3
-19.945038;-43.944078;500;2500;420;180;4
-19.859002;-43.965519;120;1600;1320;113;3
-19.992041;-44.012897;140;2500;420;0;4
-19.971168;-43.973436;574;2450;470;258;4
-19.859426;-43.966157;136;1600;1320;114;3
-19.971168;-43.973436;106;2450;470;247;4
-19.937747;-43.94353;50;2000;913;175;1
-19.946013;-43.951106;80;2600;309;97;3
-19.947463;-43.92618;133;2100;806;161;3
-19.844446;-43.979878;125;2400;500;126;3
-19.930217;-43.944924;40;1500;1400;183;1
-19.912662;-43.940523;100;2900;0;301;3
-19.918051;-43.976185;178;2500;400;255;3
-19.923536;-43.941033;145;2000;900;182;3
-19.880995;-43.996165;90;1900;1000;234;3
-19.888472;-44.001516;420;2500;400;132;3
-19.88222;-43.999613;420;2500;400;1000;3
-19.941068;-43.966048;100;2000;900;232;3
-19.945778;-43.946311;43;2900;0;0;1
-19.970955;-43.971138;125;2400;500;220;4
-19.960686;-43.948881;120;2300;600;225;3
-19.939952;-43.957149;197;2000;900;1700;4
-19.945038;-43.944078;438;2200;700;225;3
-19.878161;-43.930675;70;2350;550;100;2
-19.857363;-43.967109;468;1600;1300;95;3
-19.838261;-43.957842;720;2500;400;117;3
-19.945526;-43.952184;43;2900;0;0;1
-19.928976;-43.91463;118;2300;600;111;4
-19.930217;-43.944924;40;1500;1400;184;1
-19.956735;-43.937371;70;2500;400;323;2
-19.941671;-43.945934;65;2900;0;0;2
-19.936531;-43.921299;954;1600;1300;240;3
-19.936238;-43.932276;80;2100;800;330;2
-19.976207;-43.967333;0;650000;500;150;4
-19.916589;-43.925014;100;2200;700;160;2
-19.930313;-43.952051;163;2400;500;251;4
-19.972925;-43.970498;81;2300;600;250;3
-19.844446;-43.979878;120;2400;500;40;3
-19.943791;-43.95301;135;1900;999;281;4
-19.930889;-43.951259;53;2000;897;236;1
-19.930889;-43.951259;65;2000;897;292;1
-19.931575;-43.930534;39;2500;393;226;1
-19.94686;-43.944685;120;1800;1091;185;3
-19.937483;-43.966457;1474;2200;690;211;3
-19.978101;-43.968153;115;2300;590;356;3
-19.942827;-43.94258;102;1900;985;191;2
-19.957441;-43.939855;85;2150;735;198;2
-19.945747;-43.930396;147;595000;400;190;4
-19.929013;-43.913873;115;2200;680;190;3
-19.873815;-43.98045;360;2500;380;136;3
-19.876814;-43.995771;100;650000;380;170;3
-19.94748;-43.927984;55;2500;380;235;2
-19.939044;-43.919927;200;2390;490;308;4
-19.934381;-43.950209;217;1522;1356;222;4
-19.928263;-43.950779;85;1600;1275;350;3
-19.949112;-43.956529;70;2250;625;211;2
-19.949112;-43.956529;75;2250;625;230;2
-19.877506;-43.956058;167;2650;220;123;3
-19.992041;-44.012897;153;2500;360;289;4
-19.925342;-43.94746;100;2200;660;230;3
-19.929771;-43.942917;60;2500;360;90;1
-19.941136;-43.956347;170;1360;1500;192;4
-19.883153;-43.99343;120;2000;860;260;4
-19.894583;-43.922093;130;2000;858;232;4
-19.926106;-43.948317;55;1900;955;170;1
-19.928151;-43.942982;80;2200;650;232;2
-19.958028;-43.937632;100;2200;650;0;3
-19.945293;-43.942207;77;2450;400;250;3
-19.930144;-43.944244;97;2500;350;201;3
-19.893773;-43.930368;110;2200;650;216;3
-19.890416;-43.929841;110;1920;930;290;3
-19.890416;-43.929841;110;1920;930;290;3
-19.937526;-43.958187;130;2300;550;290;4
-19.953066;-43.934134;900;2400;450;232;4
-19.946587;-43.932763;95;1750;1100;288;3
-19.976608;-43.969102;118;2400;450;233;4
-19.952908;-43.922842;200;2500;345;209;4
-19.940122;-43.92898;48;2600;245;134;1
-19.947049;-43.951398;100;1900;940;291;2
-19.975532;-44.012752;150;2200;640;184;4
-19.953216;-43.94991;170;2000;830;200;4
-19.887814;-43.926707;170;2500;330;134;3
-19.888472;-44.001516;130;2500;330;121;3
-19.927979;-43.945134;50;2200;630;248;1
-19.927759;-43.945446;45;2200;630;248;1
-19.927979;-43.945134;68;2200;630;248;1
-19.927759;-43.945446;40;2200;630;248;1
-19.953017;-43.950198;140;1950;877;271;4
-19.932397;-43.926471;43;2100;725;259;1
-19.953066;-43.934134;100;2300;522;150;3
-19.928287;-43.924415;98;2000;820;140;3
-19.934893;-43.969928;150;2220;600;151;4
-19.896797;-43.923729;98;2600;220;175;3
-19.978668;-43.973296;5000;2300;516;247;4
-19.9696;-43.967646;900;2300;516;289;3
-19.877023;-43.931234;100;2100;716;210;3
-19.947028;-43.930911;123;2450;363;143;3
-19.858321;-43.963683;444;2600;210;92;3
-19.928903;-43.934432;46;2200;610;150;1
-19.949943;-43.955803;155;2000;808;225;3
-19.941574;-43.912931;143;1650;1155;163;3
-19.945791;-43.950007;80;2100;704;185;2
-19.860934;-43.968111;137;1600;1200;109;3
-19.977143;-44.014492;205;2700;100;0;4
-19.934893;-43.969928;148;2200;600;132;4
-19.933164;-43.969129;146;2200;600;132;4
-19.941872;-43.937826;41;1400;1400;150;1
-19.933164;-43.969129;148;2200;600;132;4
-19.939045;-43.919928;280;2800;0;0;4
-19.934032;-43.970293;146;2200;600;132;4
-19.891194;-43.922048;94;2200;600;250;3
-19.948444;-43.956791;70;2200;600;200;2
-19.932037;-43.93439;144;2600;200;250;4
-19.941695;-43.920016;90;830000;0;0;3
-19.934893;-43.969928;150;2200;600;151;4
-19.960993;-43.947536;220;1500;1300;250;4
-19.936238;-43.932276;50;2200;600;200;1
-19.934893;-43.969928;100;2200;600;155;4
-19.934893;-43.969928;100;2200;600;155;4
-19.940756;-43.914084;70;2500;300;102;2
-19.934032;-43.970293;150;2200;600;132;4
-19.970423;-43.968077;1634;1800;1000;293;3
-19.840578;-43.978508;183;2600;200;335;4
-19.970423;-43.968077;1634;1800;1000;293;3
-19.934893;-43.969928;148;2200;600;132;4
-19.970423;-43.968077;1634;1800;1000;293;3
-19.907317;-43.983475;100;2800;0;0;3
-19.874256;-43.98425;164;2300;500;208;4
-19.894126;-44.003767;80;2800;0;138;3
-19.89862;-43.977349;381;2800;0;312;4
-19.938798;-43.962507;135;2200;600;138;4
-19.934893;-43.969928;148;2200;600;133;4
-19.933164;-43.969129;108;2200;600;132;4
-19.951127;-43.955651;900;1600;1200;400;4
-19.951127;-43.955651;900;1600;1200;400;4
-19.933164;-43.969129;108;2200;600;132;4
-19.940753;-43.960124;1133;2200;596;184;3
-19.886305;-43.983619;83;2050;745;198;3
-19.942111;-43.964146;110;2300;489;210;3
-19.925373;-43.940505;45;2300;485;190;1
-19.875087;-43.988101;120;2560;220;45;4
-19.875087;-43.988101;120;2560;220;45;4
-19.875087;-43.988101;120;2560;220;45;4
-19.875087;-43.988101;120;2560;220;45;4
-19.875087;-43.988101;120;2560;220;45;4
-19.889068;-44.001184;80;2500;280;126;3
-19.947254;-43.923098;387;2500;280;150;3
-19.939044;-43.919927;400;2230;550;180;3
-19.875087;-43.988101;120;2560;220;45;4
-19.862719;-43.955026;132;2400;380;233;4
-19.875087;-43.988101;120;2560;220;45;4
-19.875087;-43.988101;120;2560;220;45;4
-19.875087;-43.988101;120;2560;220;45;4
-19.927979;-43.945134;50;2200;580;269;1
-19.975089;-43.96701;126;2300;480;360;4
-19.927556;-43.934402;600;2000;780;292;2
-19.94686;-43.944685;100;1800;978;169;3
-19.942507;-43.946467;102;2000;777;165;2
-19.942507;-43.946467;86;2000;777;177;2
-19.881861;-43.992772;90;2150;625;210;3
-19.944313;-43.926839;140;2300;475;167;4
-19.942832;-43.924191;193;1800;975;0;4
-19.945038;-43.944078;1292;2100;670;172;2
-19.940125;-43.945867;230;2769;0;400;4
-19.979871;-43.974222;85;2200;565;190;3
-19.975471;-43.970026;68;2400;360;88;3
-19.953066;-43.934134;85;2100;652;240;3
-19.939045;-43.919928;75;2200;552;207;2
-19.948143;-43.93283;252;2500;250;165;3
-19.931281;-43.921023;600;2200;550;172;4
-19.941283;-43.937368;45;2750;0;0;1
-19.938435;-43.929941;30;2700;50;50;1
-19.948443;-43.95679;42;1750;1000;1800;1
-19.948553;-43.931759;120;2300;450;213;4
-19.93403;-43.918075;465;1950;800;150;4
-19.943655;-43.932352;900;2300;450;232;4
-19.934081;-43.962526;85;2500;250;197;3
-19.83942;-43.977565;3600;2200;550;140;3
-19.948553;-43.931759;140;2300;450;221;4
-19.834999;-43.956274;170;2500;250;121;2
-19.948548;-43.931937;140;2300;450;213;4
-19.927885;-43.919588;72;2300;450;250;3
-19.948548;-43.931937;120;2300;450;232;4
-19.937088;-43.962716;120;1999;750;316;4
-19.940122;-43.92898;321;2500;248;135;1
-19.949943;-43.955803;135;2000;740;250;3
-19.949943;-43.955803;120;2000;740;260;3
-19.950211;-43.956108;120;2000;740;288;3
-19.927979;-43.945134;45;2000;725;200;1
-19.916931;-43.925486;90;2400;320;160;3
-19.935198;-43.92379;97;2370;350;100;1
-19.930825;-43.928031;800;2400;320;100;1
-19.935198;-43.92379;62;2370;350;100;1
-19.935089;-43.919104;192;2300;420;129;4
-19.940816;-43.956343;140;1900;815;226;3
-19.937747;-43.94353;680;1800;912;206;1
-19.95278;-43.932888;0;2000;706;230;4
-19.894595;-43.930806;194;2000;700;238;3
-19.843957;-43.979149;19969;2200;500;1450;3
-19.840578;-43.978508;183;2300;400;200;6
-19.939138;-43.970639;300;2500;200;100;3
-19.979257;-43.9781;110;2400;300;220;3
-19.844446;-43.979878;122;2200;500;120;3
-19.921382;-43.956482;85;2400;300;125;3
-19.905791;-43.965728;90;2300;400;183;3
-19.955298;-43.935985;117;2200;500;220;4
-19.900477;-43.92951;73;2200;500;187;3
-19.94433;-43.935575;87;1700;1000;250;3
-19.936249;-43.920366;279;2700;0;400;3
-19.94838;-43.934774;100;2300;400;165;3
-19.934893;-43.969928;148;2200;500;127;4
-19.934032;-43.970293;148;2200;500;127;4
-19.921382;-43.956482;80;2400;300;130;3
-19.934893;-43.969928;148;2200;500;127;4
-19.947149;-43.923241;158;620000;500;209;4
-19.973605;-44.015087;1187;1800;900;284;3
-19.944402;-43.947949;80;1700;1000;198;2
-19.975699;-43.968269;120;2150;550;290;4
-19.937446;-43.931452;80;2000;700;300;2
-19.934893;-43.969928;148;2200;500;127;4
-19.958028;-43.937632;85;2000;700;203;2
-19.843957;-43.979149;114;2200;500;137;3
-19.864803;-43.95048;79;2100;596;199;3
-19.937277;-43.931179;50;2200;495;190;1
-19.886693;-43.982143;98;2050;637;209;3
-19.950061;-43.947773;95;2200;484;299;3
-19.927979;-43.945134;43;2100;580;250;1
-19.949943;-43.955803;1860;2000;680;225;3
-19.860934;-43.956522;150;2400;280;102;3
-19.94314;-43.931402;140;2500;180;160;3
-19.936609;-43.926662;114;1950;730;230;3
-19.932397;-43.926471;43;2100;580;280;1
-19.942507;-43.946467;102;1900;777;165;2
-19.914604;-43.915094;400;1800;875;96;2
-19.878841;-43.997039;165;2400;270;185;3
-19.975699;-43.968269;34348;2200;470;180;2
-19.940135;-43.958202;134;2300;367;142;4
-19.947234;-43.941276;95;1700;967;155;3
-19.947234;-43.941276;91;1700;967;200;3
-19.94502;-43.940228;100;1700;967;165;3
-19.947234;-43.941276;900;1700;967;175;3
-19.951557;-43.938994;82;1962;700;217;3
-19.944414;-43.96797;90;2400;260;109;3
-19.923203;-43.940885;42;2190;470;172;1
-19.978692;-43.970168;110;2200;460;257;3
-19.953044;-43.951346;100;1840;820;280;4
-19.953044;-43.951346;100;1840;820;280;4
-19.971619;-43.965644;85;1900;760;2750;3
-19.836003;-43.95729;720;2400;256;170;4
-19.953017;-43.950198;130;1800;855;205;3
-19.940792;-43.941942;108;1800;853;249;2
-19.88222;-43.999613;420;2400;250;400;4
-19.936629;-43.931139;130;2200;450;495;4
-19.893102;-43.929632;160;2200;450;177;4
-19.940222;-43.941518;95;2300;350;119;3
-19.950309;-43.956451;150;2000;650;265;3
-19.939045;-43.919928;100;2000;650;201;3
-19.960808;-43.94977;149;600000;650;21900;4
-19.927759;-43.945446;42;1900;750;258;1
-19.978995;-43.969895;120;2300;350;280;4
-19.925159;-43.939649;120;2000;650;200;3
-19.974216;-43.940699;1056;1700;950;370;3
-19.952908;-43.922842;155;2300;345;209;4
-19.975699;-43.968269;8000;2200;440;120;2
-19.948335;-43.947265;150;2200;440;135;4
-19.935806;-43.95941;100;1700;940;190;3
-19.942143;-43.947646;1634;2200;437;155;2
-19.949909;-43.926212;130;2000;635;260;4
-19.923203;-43.940885;43;2200;430;180;1
-19.947028;-43.930911;163;2300;330;188;4
-19.923203;-43.940885;43;2200;430;180;1
-19.923203;-43.940885;43;2200;430;180;1
-19.953038;-43.931501;70;1900;720;200;2
-19.927441;-43.935858;1577;2300;320;188;2
-19.948041;-43.939187;100;2200;419;160;3
-19.923203;-43.940885;35;2200;410;180;1
-19.933085;-43.918153;170;2300;310;121;4
-19.923203;-43.940885;35;2200;410;180;1
-19.923203;-43.940885;35;2200;410;180;1
-19.930658;-43.938889;55;1900;710;219;1
-19.959597;-43.987022;75;2150;456;130;3
-19.923203;-43.940885;42;2190;415;159;1
-19.923203;-43.940885;42;2190;415;159;1
-19.886305;-43.983619;83;1900;703;189;3
-19.964624;-43.953328;220;2602;0;234;4
-19.923203;-43.940885;42;2190;410;171;1
-19.95198;-43.926089;50;2600;0;0;1
-19.959315;-43.94854;100;2600;0;0;1
-19.900104;-43.934383;293;2600;0;138;6
-19.943377;-43.932857;87;2600;0;233;4
-19.83942;-43.977565;19969;2200;400;127;3
-19.924535;-44.006669;177;2500;100;130;3
-19.918006;-43.910672;90;2600;0;9;2
-19.936771;-43.921153;150;2600;0;172;4
-19.944555;-43.938724;50;1700;900;0;1
-19.81548;-43.964742;310;2600;0;150;2
-19.923203;-43.940885;42;2190;410;171;1
-19.923203;-43.940885;42;2190;410;159;1
-19.943186;-43.939727;150;2300;300;186;4
-19.936908;-43.955246;130;2200;400;220;3
-19.939045;-43.919928;200;2100;500;250;4
-19.81548;-43.964742;310;2600;0;138;2
-19.93958;-43.959845;240;1800;800;215;4
-19.94078;-43.983075;247;2600;0;264;4
-19.949579;-43.943437;122;1900;700;236;3
-19.923;-43.941209;42;2190;410;171;1
-19.923203;-43.940885;42;2190;410;171;1
-19.930822;-43.969242;136;2300;300;70;4
-19.936249;-43.920366;260;2600;0;268;3
-19.923203;-43.940885;45;2190;410;171;1
-19.956511;-43.935389;100;1700;900;266;3
-19.923462;-43.920514;600;2100;500;152;2
-19.932258;-43.947423;120;2000;600;221;3
-19.939045;-43.919928;150;2600;0;166;4
-19.923;-43.941209;42;2190;410;171;1
-19.844446;-43.979878;125;2100;498;137;3
-19.944131;-43.954761;182;1600;995;338;4
-19.944131;-43.954761;160;1600;990;338;4
-19.951688;-43.949924;95;2200;390;160;3
-19.94352;-43.951688;170;1650;940;246;3
-19.927731;-43.942533;69;1818;770;102;1
-19.945818;-44.028118;90;2090;495;170;3
-19.930889;-43.951259;70;1600;982;244;1
-19.927758;-43.945445;45;2000;580;280;1
-19.927758;-43.945445;52;2000;580;280;1
-19.927759;-43.945446;45;2000;580;280;1
-19.917042;-43.988671;98;1800;777;150;3
-19.939044;-43.919927;150;1600;975;259;4
-19.965161;-43.951371;105;2000;575;160;2
-19.888793;-43.995276;420;2100;473;158;4
-19.948292;-43.940373;85;1700;870;130;2
-19.951593;-43.936484;90;2200;370;202;2
-19.948292;-43.940373;85;1700;870;117;2
-19.945791;-43.950007;127;2000;570;159;2
-19.942408;-43.968707;85;2200;370;193;3
-19.943655;-43.932352;66;1800;765;178;2
-19.941421;-43.922258;80;1750;813;211;2
-19.928903;-43.934432;45;1950;608;150;1
-19.947234;-43.941276;95;1700;857;153;3
-19.956747;-43.93932;120;1900;655;198;3
-19.949476;-43.95571;100;1600;950;199;3
-19.817772;-43.96267;200;2550;0;125;3
-19.937277;-43.931179;50;2000;550;200;1
-19.954886;-43.935538;147;2000;550;197;3
-19.935803;-43.919508;752;1800;750;125;3
-19.895977;-43.997295;111;2100;450;151;3
-19.944641;-43.946911;153;1900;650;191;3
-19.927073;-43.937159;36;1200;1350;123;1
-19.882934;-43.932948;140;1750;800;245;4
-19.946236;-43.924769;130;2000;550;227;4
-19.944641;-43.946911;153;1900;650;191;3
-19.940122;-43.92898;78;2300;248;135;1
-19.961984;-43.946227;105;1850;697;136;3
-19.927764;-43.968363;142;2200;345;177;4
-19.92594;-43.972383;170;2200;345;198;4
-19.929464;-43.944236;94;1600;941;20;2
-19.927979;-43.945134;94;1600;941;0;2
-19.932683;-43.946699;55;1500;1040;170;1
-19.942143;-43.947646;900;2100;437;150;2
-19.946588;-43.923573;120;1800;736;250;3
-19.945075;-43.92324;120;1800;736;272;3
-19.945778;-43.946311;43;1550;980;165;1
-19.951896;-43.950291;43;1550;980;165;1
-19.949171;-43.933294;130;2200;330;168;4
-19.956548;-43.93743;90;2000;530;159;3
-19.945526;-43.952184;43;1550;980;165;1
-19.946158;-43.95226;43;1550;980;165;1
-19.946158;-43.95226;43;1550;980;1865;1
-19.937556;-43.949211;43;1550;980;165;1
-19.933491;-43.960427;95;1400;1126;300;2
-19.949599;-43.929213;75;1790;735;185;2
-19.935215;-43.918929;100;1800;720;143;3
-19.935616;-43.949453;90;2200;320;128;2
-19.963598;-43.950681;170;1990;530;290;4
-19.931266;-43.941943;50;1600;913;214;1
-19.959597;-43.987022;55;2190;322;110;2
-19.931266;-43.941943;60;1600;912;214;1
-19.938955;-43.934267;45;465000;510;160;1
